sale_id,product_id,customer_id,timestamp,quantity,price,revenue
2509,10,112,2023-07-09,3,32466,97398
2510,100,286,2022-11-24,4,11925,47700
2511,9,310,2021-08-23,1,35332,35332
2512,54,36,2023-08-10,2,22010,44020
2513,27,439,2023-10-29,3,26321,78963
2514,34,217,2022-06-23,4,46039,184156
2515,1,80,2023-03-31,2,27088,54176
2516,32,314,2021-09-29,1,7559,7559
2517,89,83,2023-10-26,3,39714,119142
2518,93,65,2022-08-16,4,34950,139800
2519,71,325,2023-09-03,1,32732,32732
2520,67,128,2021-04-25,4,36624,146496
2521,84,307,2021-09-20,4,44913,179652
2522,20,22,2021-07-26,4,29757,119028
2523,94,216,2021-10-30,1,32696,32696
2524,35,107,2021-04-22,2,7991,15982
2525,99,109,2021-07-04,4,20482,81928
2526,91,372,2023-06-20,2,29102,58204
2527,90,357,2021-08-09,2,16835,33670
2528,78,181,2023-12-30,3,23911,71733
2529,17,356,2023-06-17,3,11206,33618
2530,18,164,2023-12-30,2,48017,96034
2531,45,68,2022-09-14,3,38067,114201
2532,93,292,2022-03-03,3,34950,104850
2533,84,180,2022-10-06,2,44913,89826
2534,53,181,2022-07-22,1,27583,27583
2535,91,466,2022-03-19,3,29102,87306
2536,82,434,2022-08-24,3,12222,36666
2537,68,464,2022-05-19,1,14788,14788
2538,65,169,2021-05-11,1,26529,26529
2539,1,402,2021-08-06,1,27088,27088
2540,58,22,2022-11-19,2,47682,95364
2541,26,66,2021-06-20,1,35650,35650
2542,20,21,2022-09-04,2,29757,59514
2543,87,100,2023-09-19,4,32847,131388
2544,10,384,2021-02-26,4,32466,129864
2545,59,300,2021-09-03,1,28070,28070
2546,75,103,2021-05-24,1,36112,36112
2547,41,47,2023-12-11,4,11883,47532
2548,5,39,2022-01-03,2,22227,44454
2549,65,285,2021-08-06,2,26529,53058
2550,17,310,2022-09-08,1,11206,11206
2551,22,90,2022-03-18,1,42707,42707
2552,98,85,2023-04-21,1,45423,45423
2553,41,273,2023-08-14,4,11883,47532
2554,93,336,2022-11-30,3,34950,104850
2555,68,188,2023-05-26,1,14788,14788
2556,69,159,2023-02-15,2,24150,48300
2557,11,243,2023-02-01,3,7509,22527
2558,56,73,2023-08-03,2,8313,16626
2559,51,479,2023-07-12,3,21927,65781
2560,21,462,2023-07-24,4,22236,88944
2561,99,49,2021-01-25,3,20482,61446
2562,76,101,2023-03-17,2,10896,21792
2563,26,2,2023-02-03,3,35650,106950
2564,19,244,2023-12-20,4,44986,179944
2565,60,176,2022-03-10,2,27582,55164
2566,71,238,2023-05-29,1,32732,32732
2567,47,398,2023-12-26,3,21695,65085
2568,71,59,2023-06-29,2,32732,65464
2569,26,353,2022-07-19,3,35650,106950
2570,40,99,2021-04-16,4,21453,85812
2571,5,442,2021-04-06,2,22227,44454
2572,21,359,2021-06-17,1,22236,22236
2573,78,442,2021-02-11,1,23911,23911
2574,4,495,2021-04-14,3,10677,32031
2575,23,435,2022-06-04,4,13781,55124
2576,84,468,2021-10-09,4,44913,179652
2577,15,2,2023-12-03,3,1507,4521
2578,93,243,2023-08-05,2,34950,69900
2579,8,297,2023-01-19,2,1636,3272
2580,41,211,2023-04-11,3,11883,35649
2581,19,123,2021-02-18,2,44986,89972
2582,46,229,2021-04-25,2,25360,50720
2583,28,82,2022-05-18,2,27160,54320
2584,91,144,2023-09-13,3,29102,87306
2585,68,388,2021-03-12,1,14788,14788
2586,15,140,2023-10-09,4,1507,6028
2587,99,29,2021-03-08,1,20482,20482
2588,37,391,2023-08-25,2,15359,30718
2589,1,270,2021-06-30,3,27088,81264
2590,67,247,2022-09-05,4,36624,146496
2591,24,12,2022-11-28,2,1935,3870
2592,27,355,2022-08-26,4,26321,105284
2593,40,389,2021-09-05,4,21453,85812
2594,63,337,2021-12-25,1,45069,45069
2595,61,106,2021-09-06,2,29741,59482
2596,36,32,2022-09-30,4,47795,191180
2597,98,74,2023-08-08,1,45423,45423
2598,93,171,2022-10-25,3,34950,104850
2599,24,337,2021-06-25,4,1935,7740
2600,24,69,2022-12-24,2,1935,3870
2601,4,301,2022-03-02,3,10677,32031
2602,67,362,2023-02-10,4,36624,146496
2603,34,137,2022-12-04,4,46039,184156
2604,57,433,2021-03-22,2,32098,64196
2605,49,417,2023-07-16,4,25838,103352
2606,87,484,2021-05-18,2,32847,65694
2607,53,100,2022-04-15,2,27583,55166
2608,23,146,2021-12-16,2,13781,27562
2609,69,9,2021-11-06,2,24150,48300
2610,95,62,2023-11-10,4,6126,24504
2611,53,185,2023-09-29,3,27583,82749
2612,62,29,2021-09-26,3,31178,93534
2613,41,381,2023-10-24,1,11883,11883
2614,57,114,2023-02-09,2,32098,64196
2615,60,462,2021-01-16,4,27582,110328
2616,54,409,2022-08-29,4,22010,88040
2617,70,143,2023-03-24,1,7040,7040
2618,57,390,2022-04-27,3,32098,96294
2619,10,120,2023-06-14,4,32466,129864
2620,40,170,2021-09-26,1,21453,21453
2621,7,157,2022-02-18,3,10382,31146
2622,38,335,2021-01-25,4,8573,34292
2623,85,349,2021-11-12,2,48351,96702
2624,61,260,2022-07-25,1,29741,29741
2625,84,82,2022-12-26,4,44913,179652
2626,3,242,2023-10-05,1,33562,33562
2627,51,441,2022-01-24,1,21927,21927
2628,86,433,2022-12-23,1,28587,28587
2629,47,172,2022-03-20,2,21695,43390
2630,68,231,2023-09-26,3,14788,44364
2631,92,208,2023-12-17,3,49401,148203
2632,76,75,2022-11-28,4,10896,43584
2633,38,270,2023-08-29,2,8573,17146
2634,36,387,2022-12-22,3,47795,143385
2635,41,499,2022-01-03,4,11883,47532
2636,69,114,2021-12-08,4,24150,96600
2637,13,62,2021-10-31,1,37811,37811
2638,87,362,2023-02-03,2,32847,65694
2639,58,320,2023-03-27,3,47682,143046
2640,50,102,2021-04-22,2,22230,44460
2641,30,429,2023-05-28,2,17161,34322
2642,62,362,2023-10-27,3,31178,93534
2643,25,210,2023-07-19,3,33839,101517
2644,27,442,2022-12-04,2,26321,52642
2645,51,255,2023-04-26,4,21927,87708
2646,78,20,2023-08-02,2,23911,47822
2647,57,58,2021-10-06,3,32098,96294
2648,47,112,2022-01-17,2,21695,43390
2649,100,473,2021-01-13,3,11925,35775
2650,39,313,2021-10-30,4,9577,38308
2651,16,486,2021-06-09,2,5945,11890
2652,22,461,2021-06-03,4,42707,170828
2653,85,196,2023-01-24,2,48351,96702
2654,54,375,2021-06-30,2,22010,44020
2655,21,462,2022-01-12,3,22236,66708
2656,72,353,2023-02-15,1,16922,16922
2657,16,92,2021-01-16,3,5945,17835
2658,59,52,2021-09-10,2,28070,56140
2659,31,293,2023-12-20,1,14007,14007
2660,42,8,2021-01-31,1,49646,49646
2661,74,300,2023-11-11,4,42346,169384
2662,32,98,2023-01-01,2,7559,15118
2663,59,236,2021-10-16,3,28070,84210
2664,34,389,2022-05-13,1,46039,46039
2665,9,374,2022-07-02,1,35332,35332
2666,81,69,2023-08-19,3,3593,10779
2667,11,415,2021-05-12,3,7509,22527
2668,96,45,2023-05-08,1,7924,7924
2669,10,137,2022-06-05,3,32466,97398
2670,86,234,2021-01-30,4,28587,114348
2671,17,32,2022-09-19,1,11206,11206
2672,68,289,2021-01-04,4,14788,59152
2673,48,126,2022-05-24,2,12439,24878
2674,52,67,2021-01-16,4,35696,142784
2675,25,30,2023-09-24,3,33839,101517
2676,21,114,2023-08-14,1,22236,22236
2677,65,204,2021-09-20,4,26529,106116
2678,63,29,2023-12-25,3,45069,135207
2679,89,131,2021-09-22,3,39714,119142
2680,51,474,2022-01-13,4,21927,87708
2681,36,185,2023-08-21,1,47795,47795
2682,81,253,2022-04-21,4,3593,14372
2683,88,286,2021-11-25,2,34256,68512
2684,66,393,2022-03-14,4,13525,54100
2685,15,410,2021-01-16,4,1507,6028
2686,96,386,2023-05-18,1,7924,7924
2687,39,62,2022-05-26,4,9577,38308
2688,70,3,2023-09-11,3,7040,21120
2689,1,430,2022-08-04,1,27088,27088
2690,23,68,2021-01-06,3,13781,41343
2691,39,25,2023-10-16,1,9577,9577
2692,57,179,2023-03-18,2,32098,64196
2693,81,141,2022-09-11,2,3593,7186
2694,34,231,2022-02-09,2,46039,92078
2695,41,300,2023-09-24,4,11883,47532
2696,93,163,2022-08-17,2,34950,69900
2697,73,311,2022-07-20,1,3842,3842
2698,13,471,2023-01-22,2,37811,75622
2699,70,393,2021-01-12,1,7040,7040
2700,6,130,2021-06-14,3,30720,92160
2701,84,445,2023-05-28,4,44913,179652
2702,52,246,2021-03-19,3,35696,107088
2703,3,297,2022-09-06,3,33562,100686
2704,81,172,2023-05-19,2,3593,7186
2705,63,64,2023-03-23,2,45069,90138
2706,49,31,2023-12-08,2,25838,51676
2707,76,492,2023-02-06,3,10896,32688
2708,47,47,2021-03-23,4,21695,86780
2709,55,130,2021-07-28,4,44564,178256
2710,64,352,2022-06-06,3,12245,36735
2711,65,466,2023-11-19,4,26529,106116
2712,81,333,2023-09-21,3,3593,10779
2713,67,110,2022-04-10,3,36624,109872
2714,90,69,2022-09-20,4,16835,67340
2715,15,58,2023-02-20,1,1507,1507
2716,100,106,2022-07-13,1,11925,11925
2717,32,300,2023-08-18,2,7559,15118
2718,96,330,2021-04-01,4,7924,31696
2719,68,256,2023-12-13,2,14788,29576
2720,18,312,2023-05-10,3,48017,144051
2721,83,171,2022-07-10,1,22542,22542
2722,43,383,2021-06-05,4,2853,11412
2723,35,473,2021-01-02,4,7991,31964
2724,78,162,2023-04-05,4,23911,95644
2725,58,485,2023-03-13,1,47682,47682
2726,33,286,2023-09-10,2,18771,37542
2727,14,71,2023-12-18,1,32075,32075
2728,34,255,2022-05-08,2,46039,92078
2729,61,454,2022-10-31,3,29741,89223
2730,4,374,2023-11-25,3,10677,32031
2731,88,55,2021-03-16,2,34256,68512
2732,59,323,2023-08-02,3,28070,84210
2733,29,397,2022-01-06,3,5584,16752
2734,83,3,2022-08-10,4,22542,90168
2735,6,26,2021-11-25,4,30720,122880
2736,97,313,2022-08-13,1,13357,13357
2737,49,126,2023-02-16,1,25838,25838
2738,40,408,2021-10-31,1,21453,21453
2739,83,53,2022-08-02,4,22542,90168
2740,65,198,2021-08-09,1,26529,26529
2741,69,299,2023-09-06,1,24150,24150
2742,27,188,2022-01-10,4,26321,105284
2743,80,186,2021-07-07,2,13761,27522
2744,6,305,2022-04-19,4,30720,122880
2745,13,298,2023-04-24,2,37811,75622
2746,64,204,2022-06-15,4,12245,48980
2747,62,497,2023-12-07,1,31178,31178
2748,99,484,2023-12-25,3,20482,61446
2749,19,450,2023-08-21,3,44986,134958
2750,76,11,2022-04-20,2,10896,21792
2751,80,359,2023-08-04,2,13761,27522
2752,43,354,2023-12-26,2,2853,5706
2753,74,474,2022-06-01,3,42346,127038
2754,89,146,2022-03-02,2,39714,79428
2755,20,85,2021-05-13,4,29757,119028
2756,95,100,2021-11-10,4,6126,24504
2757,68,104,2022-08-14,3,14788,44364
2758,44,436,2023-10-06,4,24321,97284
2759,23,46,2021-06-08,2,13781,27562
2760,2,44,2022-10-23,3,26623,79869
2761,22,278,2023-01-18,2,42707,85414
2762,57,181,2023-03-12,4,32098,128392
2763,72,187,2022-02-14,2,16922,33844
2764,7,478,2022-11-11,3,10382,31146
2765,78,114,2021-04-24,2,23911,47822
2766,56,491,2023-06-16,4,8313,33252
2767,67,255,2023-12-15,1,36624,36624
2768,16,381,2021-03-06,3,5945,17835
2769,83,380,2022-11-15,2,22542,45084
2770,51,30,2021-05-26,3,21927,65781
2771,82,264,2023-08-01,2,12222,24444
2772,80,98,2023-10-31,1,13761,13761
2773,72,313,2023-01-09,4,16922,67688
2774,97,367,2021-07-05,2,13357,26714
2775,12,329,2023-04-15,2,13487,26974
2776,53,115,2023-03-20,1,27583,27583
2777,75,276,2021-06-20,3,36112,108336
2778,5,488,2021-08-01,4,22227,88908
2779,27,281,2021-01-27,2,26321,52642
2780,12,275,2023-10-11,2,13487,26974
2781,17,261,2023-12-28,4,11206,44824
2782,6,331,2023-03-01,1,30720,30720
2783,97,207,2022-02-12,3,13357,40071
2784,5,384,2021-03-15,4,22227,88908
2785,57,328,2022-08-01,3,32098,96294
2786,28,211,2022-11-11,1,27160,27160
2787,78,215,2023-02-25,1,23911,23911
2788,69,411,2023-04-29,4,24150,96600
2789,59,40,2023-05-20,2,28070,56140
2790,33,480,2021-08-25,1,18771,18771
2791,62,26,2022-12-28,1,31178,31178
2792,50,27,2022-01-13,4,22230,88920
2793,19,190,2022-10-23,4,44986,179944
2794,86,83,2023-04-10,4,28587,114348
2795,69,384,2023-06-25,1,24150,24150
2796,66,434,2022-01-11,3,13525,40575
2797,94,170,2022-09-11,1,32696,32696
2798,47,413,2022-10-15,4,21695,86780
2799,39,167,2023-10-30,2,9577,19154
2800,68,188,2021-07-15,2,14788,29576
2801,33,169,2023-03-18,4,18771,75084
2802,13,289,2023-06-12,2,37811,75622
2803,84,467,2023-12-21,1,44913,44913
2804,54,229,2023-07-26,3,22010,66030
2805,7,467,2023-04-27,1,10382,10382
2806,79,97,2023-03-29,4,47266,189064
2807,87,367,2022-07-18,1,32847,32847
2808,14,16,2022-09-26,2,32075,64150
2809,87,279,2022-11-10,1,32847,32847
2810,19,135,2023-10-15,3,44986,134958
2811,54,26,2021-01-08,2,22010,44020
2812,93,352,2023-12-05,3,34950,104850
2813,20,12,2021-12-10,3,29757,89271
2814,29,72,2023-03-07,3,5584,16752
2815,24,133,2023-11-17,1,1935,1935
2816,82,106,2023-04-29,1,12222,12222
2817,63,220,2021-03-03,1,45069,45069
2818,74,373,2023-12-22,1,42346,42346
2819,57,453,2022-02-26,2,32098,64196
2820,8,177,2022-09-25,1,1636,1636
2821,90,282,2023-03-03,2,16835,33670
2822,62,133,2022-07-05,3,31178,93534
2823,29,22,2022-08-29,2,5584,11168
2824,74,463,2022-06-09,4,42346,169384
2825,17,269,2023-06-18,1,11206,11206
2826,66,412,2021-06-12,4,13525,54100
2827,6,161,2023-02-26,2,30720,61440
2828,58,107,2023-06-29,1,47682,47682
2829,69,279,2023-09-09,4,24150,96600
2830,28,353,2022-01-14,1,27160,27160
2831,62,235,2021-06-22,2,31178,62356
2832,41,18,2023-09-27,4,11883,47532
2833,69,242,2021-03-05,2,24150,48300
2834,82,117,2023-09-02,4,12222,48888
2835,90,286,2021-03-07,3,16835,50505
2836,84,282,2022-04-03,3,44913,134739
2837,41,144,2022-03-29,3,11883,35649
2838,49,205,2023-09-06,3,25838,77514
2839,91,39,2021-06-27,3,29102,87306
2840,49,417,2021-10-07,2,25838,51676
2841,76,154,2021-12-10,3,10896,32688
2842,71,176,2023-11-07,2,32732,65464
2843,3,449,2021-10-23,3,33562,100686
2844,10,241,2021-07-21,1,32466,32466
2845,98,422,2023-08-20,3,45423,136269
2846,89,386,2022-11-15,1,39714,39714
2847,35,369,2022-01-10,2,7991,15982
2848,80,134,2021-02-04,3,13761,41283
2849,2,46,2021-01-29,4,26623,106492
2850,24,50,2023-02-14,2,1935,3870
2851,74,166,2021-08-09,3,42346,127038
2852,38,106,2021-02-22,2,8573,17146
2853,22,216,2023-03-02,4,42707,170828
2854,26,146,2021-03-17,3,35650,106950
2855,43,411,2022-05-09,4,2853,11412
2856,55,425,2021-04-27,3,44564,133692
2857,39,72,2021-10-07,1,9577,9577
2858,91,476,2023-01-16,2,29102,58204
2859,29,330,2023-08-07,4,5584,22336
2860,20,273,2023-02-03,2,29757,59514
2861,91,247,2021-10-22,4,29102,116408
2862,41,446,2023-10-15,2,11883,23766
2863,54,413,2023-11-11,2,22010,44020
2864,20,186,2023-04-22,2,29757,59514
2865,19,70,2023-11-26,1,44986,44986
2866,84,462,2022-05-12,3,44913,134739
2867,99,150,2021-07-25,1,20482,20482
2868,66,246,2022-03-02,2,13525,27050
2869,30,262,2021-02-13,4,17161,68644
2870,53,26,2022-08-28,2,27583,55166
2871,34,423,2022-03-30,3,46039,138117
2872,22,140,2022-08-18,1,42707,42707
2873,67,99,2022-05-22,3,36624,109872
2874,6,398,2023-03-05,4,30720,122880
2875,79,278,2021-01-21,3,47266,141798
2876,27,51,2022-09-12,1,26321,26321
2877,10,151,2022-02-18,4,32466,129864
2878,73,432,2023-12-31,3,3842,11526
2879,97,455,2021-12-03,1,13357,13357
2880,96,104,2023-06-29,1,7924,7924
2881,48,434,2021-10-03,2,12439,24878
2882,70,89,2023-06-11,3,7040,21120
2883,59,141,2021-01-13,4,28070,112280
2884,100,213,2023-10-24,2,11925,23850
2885,59,233,2023-09-05,3,28070,84210
2886,2,394,2023-09-01,3,26623,79869
2887,29,183,2021-06-24,4,5584,22336
2888,68,251,2021-08-29,2,14788,29576
2889,65,9,2022-07-01,2,26529,53058
2890,83,79,2021-01-14,4,22542,90168
2891,26,52,2022-12-26,2,35650,71300
2892,89,386,2021-01-03,1,39714,39714
2893,10,409,2022-11-22,4,32466,129864
2894,53,269,2023-01-17,3,27583,82749
2895,79,226,2023-02-08,4,47266,189064
2896,59,51,2023-05-22,1,28070,28070
2897,22,186,2022-05-10,4,42707,170828
2898,51,34,2022-02-21,3,21927,65781
2899,48,291,2022-09-20,3,12439,37317
2900,21,230,2023-12-12,4,22236,88944
2901,22,131,2023-10-18,4,42707,170828
2902,100,490,2021-05-22,1,11925,11925
2903,98,120,2021-02-15,1,45423,45423
2904,30,443,2023-04-24,3,17161,51483
2905,25,326,2023-10-06,2,33839,67678
2906,28,247,2021-01-10,2,27160,54320
2907,65,432,2022-10-26,2,26529,53058
2908,45,192,2022-07-27,2,38067,76134
2909,68,497,2022-10-11,3,14788,44364
2910,7,403,2023-07-02,2,10382,20764
2911,49,323,2022-10-02,2,25838,51676
2912,9,210,2022-09-08,4,35332,141328
2913,36,103,2022-11-29,2,47795,95590
2914,83,329,2023-06-28,4,22542,90168
2915,1,372,2021-06-27,3,27088,81264
2916,10,460,2023-05-19,4,32466,129864
2917,36,133,2023-10-27,1,47795,47795
2918,73,323,2023-05-03,4,3842,15368
2919,46,139,2021-11-03,2,25360,50720
2920,32,121,2022-07-02,4,7559,30236
2921,32,94,2021-11-23,4,7559,30236
2922,6,452,2022-01-30,3,30720,92160
2923,48,453,2021-10-27,3,12439,37317
2924,38,129,2023-01-19,2,8573,17146
2925,17,91,2021-10-12,1,11206,11206
2926,74,92,2021-11-26,1,42346,42346
2927,27,63,2021-02-19,4,26321,105284
2928,54,29,2023-02-12,1,22010,22010
2929,50,210,2022-01-13,3,22230,66690
2930,35,12,2023-09-27,2,7991,15982
2931,85,333,2023-02-13,2,48351,96702
2932,25,297,2023-12-20,3,33839,101517
2933,28,130,2023-05-18,2,27160,54320
2934,15,293,2021-01-03,4,1507,6028
2935,4,173,2023-01-18,2,10677,21354
2936,93,208,2021-10-02,1,34950,34950
2937,73,432,2021-08-03,2,3842,7684
2938,27,24,2021-11-25,2,26321,52642
2939,26,99,2021-09-12,3,35650,106950
2940,19,406,2021-05-06,3,44986,134958
2941,92,356,2023-02-06,1,49401,49401
2942,17,139,2021-08-05,3,11206,33618
2943,43,314,2023-04-12,1,2853,2853
2944,41,174,2021-07-01,4,11883,47532
2945,42,29,2021-11-30,1,49646,49646
2946,50,419,2022-05-26,2,22230,44460
2947,84,496,2022-01-18,1,44913,44913
2948,40,143,2021-11-28,4,21453,85812
2949,39,316,2023-06-19,2,9577,19154
2950,23,351,2022-10-04,1,13781,13781
2951,96,42,2022-09-26,3,7924,23772
2952,52,489,2022-03-27,3,35696,107088
2953,47,299,2021-07-15,3,21695,65085
2954,63,208,2022-04-03,1,45069,45069
2955,97,330,2023-04-10,1,13357,13357
2956,69,433,2021-09-14,4,24150,96600
2957,43,192,2021-01-09,2,2853,5706
2958,48,160,2023-01-31,2,12439,24878
2959,34,64,2023-08-07,2,46039,92078
2960,40,243,2023-12-19,2,21453,42906
2961,75,258,2023-06-06,1,36112,36112
2962,61,152,2022-01-28,1,29741,29741
2963,50,215,2022-02-03,4,22230,88920
2964,67,322,2021-11-27,2,36624,73248
2965,62,166,2022-04-25,1,31178,31178
2966,58,31,2021-05-14,1,47682,47682
2967,33,371,2023-07-05,1,18771,18771
2968,75,232,2023-07-24,1,36112,36112
2969,16,282,2021-12-21,2,5945,11890
2970,82,29,2022-08-07,2,12222,24444
2971,94,195,2022-09-17,1,32696,32696
2972,48,334,2021-10-17,3,12439,37317
2973,10,256,2023-04-05,4,32466,129864
2974,82,281,2022-09-21,2,12222,24444
2975,38,304,2023-10-16,2,8573,17146
2976,19,321,2022-09-24,3,44986,134958
2977,36,437,2021-11-23,2,47795,95590
2978,59,323,2021-07-29,3,28070,84210
2979,63,346,2022-09-28,3,45069,135207
2980,77,402,2023-05-18,1,17982,17982
2981,46,393,2022-03-04,2,25360,50720
2982,3,294,2022-01-28,4,33562,134248
2983,74,87,2023-04-06,3,42346,127038
2984,65,149,2023-07-05,4,26529,106116
2985,91,249,2021-12-14,1,29102,29102
2986,8,321,2021-02-19,2,1636,3272
2987,51,405,2023-07-05,1,21927,21927
2988,81,283,2023-11-17,1,3593,3593
2989,73,362,2023-08-26,4,3842,15368
2990,6,379,2023-03-11,4,30720,122880
2991,89,198,2023-10-14,3,39714,119142
2992,39,44,2022-10-11,2,9577,19154
2993,60,356,2021-10-28,1,27582,27582
2994,28,28,2021-06-15,3,27160,81480
2995,97,429,2021-11-12,3,13357,40071
2996,54,17,2021-01-01,1,22010,22010
2997,37,127,2023-10-17,1,15359,15359
2998,9,379,2021-03-04,3,35332,105996
2999,82,168,2022-04-28,1,12222,12222
3000,56,244,2021-08-10,1,8313,8313
3001,59,387,2021-06-01,4,28070,112280
3002,85,76,2022-10-06,2,48351,96702
3003,2,231,2022-09-18,3,26623,79869
3004,61,204,2021-08-05,1,29741,29741
3005,58,450,2021-07-15,3,47682,143046
3006,60,248,2023-09-22,2,27582,55164
3007,40,302,2023-10-12,3,21453,64359
3008,36,214,2022-10-09,3,47795,143385
3009,37,215,2022-12-09,3,15359,46077
3010,79,158,2023-12-17,4,47266,189064
3011,92,69,2022-12-23,2,49401,98802
3012,18,393,2022-10-02,2,48017,96034
3013,98,85,2021-04-16,3,45423,136269
3014,63,267,2021-06-14,3,45069,135207
3015,22,69,2021-08-03,2,42707,85414
3016,11,99,2023-12-31,1,7509,7509
3017,58,347,2021-03-31,4,47682,190728
3018,57,497,2023-05-24,2,32098,64196
3019,77,450,2022-08-31,3,17982,53946
3020,4,216,2021-12-15,1,10677,10677
3021,86,415,2023-06-13,1,28587,28587
3022,7,161,2021-09-03,1,10382,10382
3023,61,423,2021-09-29,4,29741,118964
3024,54,94,2022-02-07,4,22010,88040
3025,88,174,2023-11-06,2,34256,68512
3026,68,165,2023-08-19,2,14788,29576
3027,92,115,2023-06-17,2,49401,98802
3028,79,220,2023-12-16,2,47266,94532
3029,1,444,2021-10-11,3,27088,81264
3030,55,31,2022-06-01,4,44564,178256
3031,3,11,2022-09-10,1,33562,33562
3032,78,343,2022-09-04,3,23911,71733
3033,38,377,2023-01-20,2,8573,17146
3034,1,130,2022-02-04,2,27088,54176
3035,38,488,2021-03-27,3,8573,25719
3036,85,105,2021-11-16,1,48351,48351
3037,29,27,2023-11-22,4,5584,22336
3038,5,227,2021-12-02,4,22227,88908
3039,74,2,2021-02-20,1,42346,42346
3040,92,359,2021-06-23,4,49401,197604
3041,21,101,2022-05-16,2,22236,44472
3042,71,21,2021-03-17,2,32732,65464
3043,67,58,2021-11-12,2,36624,73248
3044,47,389,2022-11-28,2,21695,43390
3045,84,180,2023-10-07,1,44913,44913
3046,83,429,2023-01-02,4,22542,90168
3047,35,341,2023-12-31,4,7991,31964
3048,68,349,2023-08-27,3,14788,44364
3049,69,20,2023-05-04,1,24150,24150
3050,1,255,2022-10-28,4,27088,108352
3051,68,317,2022-10-14,4,14788,59152
3052,12,38,2023-12-31,3,13487,40461
3053,60,148,2021-02-15,2,27582,55164
3054,27,498,2023-12-07,4,26321,105284
3055,56,25,2021-05-29,2,8313,16626
3056,23,386,2023-06-29,3,13781,41343
3057,25,121,2022-04-01,4,33839,135356
3058,21,416,2023-05-27,2,22236,44472
3059,61,26,2023-08-24,1,29741,29741
3060,63,454,2023-05-19,2,45069,90138
3061,52,169,2023-07-18,2,35696,71392
3062,88,323,2023-10-21,2,34256,68512
3063,25,225,2023-09-28,2,33839,67678
3064,55,1,2023-02-13,1,44564,44564
3065,46,307,2021-09-01,3,25360,76080
3066,32,261,2022-04-19,2,7559,15118
3067,55,13,2022-01-17,2,44564,89128
3068,96,403,2022-05-04,4,7924,31696
3069,5,396,2023-11-27,4,22227,88908
3070,36,48,2022-02-01,1,47795,47795
3071,49,409,2021-10-23,1,25838,25838
3072,58,313,2021-04-17,1,47682,47682
3073,39,371,2023-05-10,4,9577,38308
3074,80,291,2023-08-12,2,13761,27522
3075,97,332,2022-06-14,4,13357,53428
3076,85,94,2023-07-23,3,48351,145053
3077,61,261,2021-10-15,1,29741,29741
3078,9,482,2022-12-07,1,35332,35332
3079,6,278,2021-08-03,1,30720,30720
3080,35,359,2023-01-02,3,7991,23973
3081,39,205,2021-12-10,2,9577,19154
3082,22,185,2021-07-13,2,42707,85414
3083,41,175,2021-06-07,2,11883,23766
3084,5,438,2022-04-10,1,22227,22227
3085,42,387,2021-04-14,2,49646,99292
3086,87,380,2021-02-03,4,32847,131388
3087,81,309,2022-10-01,1,3593,3593
3088,76,468,2021-11-21,3,10896,32688
3089,87,415,2022-11-22,3,32847,98541
3090,80,69,2022-08-15,2,13761,27522
3091,67,472,2021-05-21,1,36624,36624
3092,30,104,2022-04-19,4,17161,68644
3093,57,246,2023-11-21,4,32098,128392
3094,86,161,2023-06-03,1,28587,28587
3095,73,200,2021-03-04,2,3842,7684
3096,29,216,2021-10-31,3,5584,16752
3097,37,434,2023-12-21,3,15359,46077
3098,87,212,2022-01-31,4,32847,131388
3099,13,16,2021-11-30,4,37811,151244
3100,32,498,2023-02-25,4,7559,30236
3101,46,372,2022-02-15,3,25360,76080
3102,23,332,2021-10-11,4,13781,55124
3103,45,205,2022-04-11,3,38067,114201
3104,17,365,2021-03-21,3,11206,33618
3105,85,490,2023-02-23,2,48351,96702
3106,66,39,2023-01-03,2,13525,27050
3107,6,89,2021-03-18,2,30720,61440
3108,18,430,2022-05-24,4,48017,192068
3109,94,256,2023-10-30,3,32696,98088
3110,22,480,2022-04-07,4,42707,170828
3111,33,254,2021-09-02,3,18771,56313
3112,30,216,2021-05-02,2,17161,34322
3113,81,368,2021-07-04,2,3593,7186
3114,32,303,2021-02-01,4,7559,30236
3115,42,172,2023-09-25,3,49646,148938
3116,78,137,2023-02-01,4,23911,95644
3117,10,488,2022-07-23,1,32466,32466
3118,36,498,2021-11-06,4,47795,191180
3119,34,471,2023-04-10,2,46039,92078
3120,73,384,2023-09-19,3,3842,11526
3121,28,178,2023-12-16,3,27160,81480
3122,11,77,2023-03-02,4,7509,30036
3123,78,188,2022-04-09,2,23911,47822
3124,39,480,2022-11-09,1,9577,9577
3125,47,498,2023-09-06,4,21695,86780
3126,19,15,2022-11-01,3,44986,134958
3127,15,292,2022-11-29,2,1507,3014
3128,28,497,2023-09-21,3,27160,81480
3129,24,319,2021-03-19,3,1935,5805
3130,72,325,2022-06-18,3,16922,50766
3131,9,214,2021-04-18,3,35332,105996
3132,47,208,2023-02-03,1,21695,21695
3133,33,169,2021-01-15,2,18771,37542
3134,62,330,2022-01-05,4,31178,124712
3135,97,280,2021-07-24,2,13357,26714
3136,19,466,2023-05-15,2,44986,89972
3137,67,305,2022-03-17,2,36624,73248
3138,74,146,2023-05-09,4,42346,169384
3139,40,263,2021-08-15,2,21453,42906
3140,47,4,2022-06-12,4,21695,86780
3141,65,90,2021-12-20,4,26529,106116
3142,29,453,2022-09-15,1,5584,5584
3143,50,60,2023-10-22,3,22230,66690
